1.189931453908143810e+00,3.188934202520323780e-01,1.822010780717543132e-01,1.238237041510257708e+00,1.414503340858508894e-02,-4.603328280618577267e-03,-8.478605239644959601e-02
1.189918366605717592e+00,3.149693279609356855e-01,1.886280800420660209e-01,1.238245726423867099e+00,4.874441462782180823e-02,-2.857894709619189857e-02,-8.477247147357601376e-02
1.189885328080955595e+00,3.008248778759254338e-01,1.882150838225446488e-01,1.238239918332463274e+00,-9.732708954222374365e-03,-3.071610560557731101e-02,-8.448752274007059748e-02
1.189856394576990217e+00,2.785014675001211693e-01,1.942490210325893418e-01,1.238220143155665864e+00,6.929217632082157984e-03,-5.971627255329424455e-03,-8.591779115597358851e-02
1.189851301603020106e+00,2.714126184009947318e-01,1.937183250049679950e-01,1.238206846656626725e+00,9.541807994133852736e-03,-2.201890055406823671e-02,-8.617533541901691019e-02
1.189875258290993276e+00,2.481243069362767395e-01,2.046462641439530106e-01,1.238156127781544047e+00,1.759762402230637471e-02,-2.605658625844287438e-02,-8.669721913068065278e-02
1.189924310712304312e+00,2.372203721511535190e-01,2.147698588454931834e-01,1.238121740625018008e+00,4.890533460347811640e-02,-1.077624068238773603e-02,-8.574735130481478396e-02
1.189908772169044227e+00,2.372000121493048619e-01,2.125696491929723042e-01,1.238122256293516354e+00,7.574773939889784848e-03,-4.258351307050384227e-02,-8.490241528102619728e-02
1.189928728194040941e+00,2.294839945736947273e-01,2.221200129730879491e-01,1.238092930078181553e+00,1.421942238484551896e-02,-1.353771009705455157e-02,-8.429856354586751088e-02
1.189954367030715332e+00,2.351352153363278907e-01,2.292576623768098620e-01,1.238108626285932878e+00,3.016394216193677563e-02,-4.412580980115966833e-02,-8.521056916994275421e-02
1.189991850093008230e+00,2.232134280028539308e-01,2.367748904320781667e-01,1.238056449312133322e+00,9.867848961911613107e-03,-1.779595973464984798e-02,-8.540374301036907090e-02
1.190058971480394412e+00,2.226381090190008294e-01,2.482337334966465137e-01,1.238036924505296010e+00,5.384762402020215610e-02,-1.428956943573746197e-02,-8.556179580912873228e-02
1.190030478980069306e+00,2.274550352296114963e-01,2.434151167737014787e-01,1.238063648848660048e+00,-1.912794262753612917e-02,-4.473694097621188498e-02,-8.545526020598775974e-02
1.190067351976239474e+00,2.282980098119692380e-01,2.498746747907772681e-01,1.238055959663076022e+00,2.196955519275241644e-02,-4.457236018958489476e-02,-8.553892134353840992e-02
1.190065490157125039e+00,2.285159659806139942e-01,2.500384273842500282e-01,1.238056606412102800e+00,1.270817578636329950e-02,-2.913683576791224750e-02,-8.528426112357939681e-02
1.190042056566036566e+00,2.353362003396425317e-01,2.473414733536172527e-01,1.238086374600389838e+00,-3.283180751687759386e-02,-5.223974462023168314e-02,-8.537056510565500800e-02
1.190083524440766150e+00,2.363935462427029788e-01,2.573714357133686792e-01,1.238071294062472960e+00,5.139971277100358060e-02,-3.709800397755344536e-02,-8.521943754003270810e-02
1.190110174783512109e+00,2.520357091039774344e-01,2.715366586226146683e-01,1.238087168676897276e+00,2.738253094299316140e-02,-3.516839960664806114e-02,-8.523002175353261434e-02
1.190069057238004824e+00,2.728166261612699484e-01,2.758329558282490712e-01,1.238126660018626701e+00,-1.186180114790507875e-02,-5.859723701918530953e-02,-8.551646563287484959e-02
1.190001313762848234e+00,2.929263013765331380e-01,2.712662757228855304e-01,1.238172191129813360e+00,5.295276222632866459e-02,-2.736341945134209905e-02,-8.565656206349814283e-02
1.189924376768943581e+00,3.197487468888912110e-01,2.799908039498505974e-01,1.238166669060936309e+00,1.743076881222752755e-02,-5.639287239581347588e-02,-8.557760456525888293e-02
1.189882925078077358e+00,3.304505513592716492e-01,2.882596817546914103e-01,1.238140521356424273e+00,-2.533092448387027403e-03,-4.652333365916976049e-02,-8.568417582228887719e-02
1.189842072127308414e+00,3.407440200997844393e-01,2.877123068037188980e-01,1.238137431988594273e+00,3.474196322580072605e-02,-2.668415454959412528e-02,-8.542333107873727183e-02
1.189738176944239667e+00,3.700332581315071145e-01,2.782398203509160450e-01,1.238128016372581408e+00,2.418881273459088169e-02,-2.357491620368875121e-02,-8.548221525917852615e-02
1.189677885870802143e+00,3.875785469273998474e-01,2.740527914481137861e-01,1.238099562527810837e+00,-1.929442222358733819e-02,-5.582285096602356694e-02,-8.530231714433562928e-02
1.189724916429422352e+00,3.750393109312562534e-01,2.708619191511949520e-01,1.238137446476578196e+00,1.751489769664834120e-02,-6.729231261276128785e-03,-8.485546623994053017e-02
1.189836387960549358e+00,3.511899668670744878e-01,2.462985169913274874e-01,1.238223029337264247e+00,-2.881918945785078359e-02,9.142368817789304700e-03,-8.518541945142345251e-02
1.189849008050046342e+00,3.449200460416267378e-01,2.369797949095871770e-01,1.238240923686579231e+00,2.046441727304576345e-03,-3.545201076214523489e-02,-8.503333422234157779e-02
1.189854241006201407e+00,3.424526151119294815e-01,2.303015108211317052e-01,1.238248715178059012e+00,1.232886645177114562e-02,-3.342744944589870482e-02,-8.571110021313506355e-02
1.189855509920919152e+00,3.384508909185890424e-01,2.404017339740285308e-01,1.238242851984477033e+00,1.936177222406686854e-02,-1.624901887132275749e-02,-8.604970484079313420e-02
1.189825477929315589e+00,3.377028559402522889e-01,2.599853261892813294e-01,1.238213862607298488e+00,2.806645482516115925e-02,-4.115670079859199554e-02,-8.357856498869979667e-02
1.189869269973572452e+00,3.093414374007684708e-01,2.702935574181709599e-01,1.238193187695851849e+00,4.180159957203827964e-02,-5.424932843079159801e-03,-8.406024082921308149e-02
1.189859013960118173e+00,3.116921077675600671e-01,2.534101327048635111e-01,1.238230039113956238e+00,-4.472066812966154353e-02,-3.327857748041981173e-02,-8.745932528734151612e-02
1.189917170141023606e+00,3.153575740705949482e-01,2.439604284256446931e-01,1.238242579224959838e+00,2.860473103820086044e-02,-3.341536707119678595e-02,-9.058637538538256984e-02
