time,z_error,vz,roll,pitch,yaw,p,q,r,u1,u2,u3,u4
0.4100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.4120000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.4140000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.4160000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.4180000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.4200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.4220000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.4240000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.4260000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.4280000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.4300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.43200000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.43400000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.43600000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.43800000000000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.44000000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.44200000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
0.44400000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4525,2.4525,2.4525,2.4525
